title,link,category,description,telephone,address,roadAddress,mapx,mapy,search_input,split_list,input_search,stores_url,file_names
수하담,https://www.instagram.com/suhadampangyo/,"카페,디저트>베이커리",,,경기도 성남시 분당구 판교동 511-5 수하담,경기도 성남시 분당구 판교로 190-8 수하담,320193,533478,경기도 성남시 수정구 시흥동 샌드위치,베이커리,경기도 성남시 수정구 시흥동 수하담,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20수하담&sm=hty&style=v5#/list,수하담.jpg
카페오,,"카페,디저트>카페",,,경기도 성남시 분당구 삼평동 670,경기도 성남시 분당구 대왕판교로 660 유스페이스1,321117,533543,경기도 성남시 수정구 시흥동 생과일전문점,카페,경기도 성남시 수정구 시흥동 카페오,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20카페오&sm=hty&style=v5#/list,카페오.jpg
젠틀마담,,"카페,디저트>카페",,,경기도 성남시 분당구 삼평동 618 판교우림 w-city,경기도 성남시 분당구 판교로255번길 9-22 판교우림 w-city,320508,533900,경기도 성남시 수정구 시흥동 생과일전문점,카페,경기도 성남시 수정구 시흥동 젠틀마담,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20젠틀마담&sm=hty&style=v5#/list,젠틀마담.jpg
에스이커피 유스페이스점,https://secoffee.modoo.at,"카페,디저트>카페",,,경기도 성남시 분당구 삼평동 682 유스페이스2 B동 118호,경기도 성남시 분당구 대왕판교로 670 유스페이스2 B동 118호,321137,533698,경기도 성남시 수정구 시흥동 생과일쥬스,카페,경기도 성남시 수정구 시흥동 에스이커피 유스페이스점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20에스이커피%20유스페이스점&sm=hty&style=v5#/list,에스이커피 유스페이스점.jpg
더치앤빈 판교우림W씨티점,http://www.dutchandbean.com/,"카페,디저트>카페",,,경기도 성남시 분당구 삼평동 618,경기도 성남시 분당구 판교로255번길 9-22,320558,533909,경기도 성남시 수정구 시흥동 생과일쥬스,카페,경기도 성남시 수정구 시흥동 더치앤빈 판교우림W씨티점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20더치앤빈%20판교우림W씨티점&sm=hty&style=v5#/list,더치앤빈 판교우림W씨티점.jpg
탐앤탐스 세종연구소입구점,https://tomntoms.com/,"카페,디저트>카페",,,경기도 성남시 수정구 시흥동 246-7,경기도 성남시 수정구 대왕판교로 850 초이스빌딩 1층 2호,320725,535294,경기도 성남시 수정구 시흥동 스파게티,카페,경기도 성남시 수정구 시흥동 탐앤탐스 세종연구소입구점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20탐앤탐스%20세종연구소입구점&sm=hty&style=v5#/list,탐앤탐스 세종연구소입구점.jpg
알레그리아 판교테크노밸리점,http://www.alegriacoffee.co.kr/,"카페,디저트>카페",,,경기도 성남시 분당구 삼평동 679 삼환하이펙스 B동 1층,경기도 성남시 분당구 판교역로 230 삼환하이펙스 B동 1층,321487,533643,경기도 성남시 수정구 시흥동 아이스크림,카페,경기도 성남시 수정구 시흥동 알레그리아 판교테크노밸리점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20알레그리아%20판교테크노밸리점&sm=hty&style=v5#/list,알레그리아 판교테크노밸리점.jpg
브라운래빗 판교점,http://brownrabbit.co.kr,"음식점>카페,디저트",,,경기도 성남시 분당구 삼평동 682 B동 121호 브라운래빗,경기도 성남시 분당구 대왕판교로 670 B동 121호 브라운래빗,321139,533695,경기도 성남시 수정구 시흥동 와플,"카페,디저트",경기도 성남시 수정구 시흥동 브라운래빗 판교점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20브라운래빗%20판교점&sm=hty&style=v5#/list,브라운래빗 판교점.jpg
스윗앨리,https://blog.naver.com/cafe_sweetalley,"음식점>카페,디저트",,,경기도 성남시 분당구 삼평동 618 우림더블유시티 129호,경기도 성남시 분당구 판교로255번길 9-22 우림더블유시티 129호,320512,533902,경기도 성남시 수정구 시흥동 초콜렛,"카페,디저트",경기도 성남시 수정구 시흥동 스윗앨리,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20스윗앨리&sm=hty&style=v5#/list,스윗앨리.jpg
달리는커피 판교테크노밸리점,,"카페,디저트>카페",,,경기도 성남시 분당구 삼평동 679 삼환하이펙스 B동 지1층 B-106호,경기도 성남시 분당구 판교역로 230 삼환하이펙스 B동 지1층 B-106호,321449,533606,경기도 성남시 수정구 시흥동 토스트,카페,경기도 성남시 수정구 시흥동 달리는커피 판교테크노밸리점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20수정구%20시흥동%20달리는커피%20판교테크노밸리점&sm=hty&style=v5#/list,달리는커피 판교테크노밸리점.jpg
일일 과일 카페 야탑점,https://map.naver.com/v5/search/%EC%9D%BC%EC%9D%BC%EA%B3%BC%EC%9D%BC/place/1726022262?placePath=%3Fentry=pll%26from=nx%26fromNxList=true,"음식점>카페,디저트",,,경기도 성남시 분당구 야탑동 215 유성빌딩 1층 104호,경기도 성남시 분당구 장미로 139 유성빌딩 1층 104호,323667,534964,경기도 성남시 중원구 성남동 과일쥬스,"카페,디저트",경기도 성남시 중원구 성남동 일일 과일 카페 야탑점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20일일%20과일%20카페%20야탑점&sm=hty&style=v5#/list,일일 과일 카페 야탑점.jpg
스타벅스 성남모란DT점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,경기도 성남시 중원구 성남동 3968,경기도 성남시 중원구 둔촌대로 131,323505,536700,경기도 성남시 중원구 성남동 다방,카페,경기도 성남시 중원구 성남동 스타벅스 성남모란DT점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20스타벅스%20성남모란DT점&sm=hty&style=v5#/list,스타벅스 성남모란DT점.jpg
어썸브루,https://blog.naver.com/cafe_awesomebrew,"카페,디저트>카페",,,경기도 성남시 중원구 성남동 3217 모란커피타워 2~3층,경기도 성남시 중원구 성남대로1148번길 3 모란커피타워 2~3층,323172,537078,경기도 성남시 중원구 성남동 디저트,카페,경기도 성남시 중원구 성남동 어썸브루,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20어썸브루&sm=hty&style=v5#/list,어썸브루.jpg
"카페,정순",https://cafejeongsun.modoo.at,"음식점>카페,디저트",,,경기도 성남시 중원구 성남동 3628 1층,경기도 성남시 중원구 제일로35번길 37 1층,323451,536953,경기도 성남시 중원구 성남동 디저트,"카페,디저트","경기도 성남시 중원구 성남동 카페,정순","https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20카페,정순&sm=hty&style=v5#/list","카페,정순.jpg"
our ur,https://www.instagram.com/ourur_pie?utm_medium=copy_link,"음식점>카페,디저트",,,경기도 성남시 중원구 성남동 3207 성남정빌딩 1층,경기도 성남시 중원구 산성대로 94 성남정빌딩 1층,323167,537169,경기도 성남시 중원구 성남동 디저트,"카페,디저트",경기도 성남시 중원구 성남동 our ur,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20our%20ur&sm=hty&style=v5#/list,our ur.jpg
카페자트,http://instagram.com/cafe_satt,"카페,디저트>카페",,,경기도 성남시 중원구 성남동 4378-1 1층,경기도 성남시 중원구 성남대로1151번길 22 1층,322896,537051,경기도 성남시 중원구 성남동 디저트,카페,경기도 성남시 중원구 성남동 카페자트,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20카페자트&sm=hty&style=v5#/list,카페자트.jpg
메가MGC커피 수진역점,http://www.instagram.com/megacoffee_sujin,"카페,디저트>카페",,,경기도 성남시 중원구 성남동 2610,경기도 성남시 중원구 광명로 124,324296,537524,경기도 성남시 중원구 성남동 마카롱,카페,경기도 성남시 중원구 성남동 메가MGC커피 수진역점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20메가MGC커피%20수진역점&sm=hty&style=v5#/list,메가MGC커피 수진역점.jpg
the가까이,http://instagram.com/cafe_the_gaggai,"음식점>카페,디저트",,,경기도 성남시 중원구 성남동 2551,경기도 성남시 중원구 원터로 101 1층 더가까이,324320,537435,경기도 성남시 중원구 성남동 마카롱,"카페,디저트",경기도 성남시 중원구 성남동 the가까이,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20the가까이&sm=hty&style=v5#/list,the가까이.jpg
미스터 마카롱  모란점,,"음식점>카페,디저트",,,경기도 성남시 중원구 성남동 3446,경기도 성남시 중원구 성남대로1148번길 16,323282,537074,경기도 성남시 중원구 성남동 마카롱,"카페,디저트",경기도 성남시 중원구 성남동 미스터 마카롱  모란점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20미스터%20마카롱%20%20모란점&sm=hty&style=v5#/list,미스터 마카롱  모란점.jpg
딜리카롱,http://www.instagram.com/delicaron,"음식점>카페,디저트",,,경기도 성남시 중원구 여수동 472,경기도 성남시 중원구 여수울로29번길 15,323393,535708,경기도 성남시 중원구 성남동 마카롱,"카페,디저트",경기도 성남시 중원구 성남동 딜리카롱,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20딜리카롱&sm=hty&style=v5#/list,딜리카롱.jpg
반해과자점,https://www.instagram.com/vanhae_dessert.cafe,"음식점>카페,디저트",,,경기도 성남시 중원구 여수동 186 스카이프라자 108호 반해과자점,경기도 성남시 중원구 성남대로 985 스카이프라자 108호 반해과자점,323026,535441,경기도 성남시 중원구 성남동 마카롱,"카페,디저트",경기도 성남시 중원구 성남동 반해과자점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20반해과자점&sm=hty&style=v5#/list,반해과자점.jpg
오프베이크룸,http://instagram.com/off.bakeroom,"카페,디저트>베이커리",,,경기도 성남시 중원구 성남동 3570 3층 302호,경기도 성남시 중원구 제일로35번길 43 3층 302호,323409,536990,경기도 성남시 중원구 성남동 베이커리,베이커리,경기도 성남시 중원구 성남동 오프베이크룸,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20오프베이크룸&sm=hty&style=v5#/list,오프베이크룸.jpg
모란 빵사부 식빵공방,,"카페,디저트>베이커리",,,경기도 성남시 중원구 성남동 3493 구정빌딩 106호,경기도 성남시 중원구 성남대로 1146 구정빌딩 106호,323161,537026,경기도 성남시 중원구 성남동 베이커리,베이커리,경기도 성남시 중원구 성남동 모란 빵사부 식빵공방,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20모란%20빵사부%20식빵공방&sm=hty&style=v5#/list,모란 빵사부 식빵공방.jpg
파리바게뜨 모란역점,https://www.paris.co.kr/,"카페,디저트>베이커리",,,경기도 성남시 중원구 성남동 3491 1층(),경기도 성남시 중원구 성남대로1148번길 4 1층(성남동),323181,537055,경기도 성남시 중원구 성남동 베이커리,베이커리,경기도 성남시 중원구 성남동 파리바게뜨 모란역점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20파리바게뜨%20모란역점&sm=hty&style=v5#/list,파리바게뜨 모란역점.jpg
뚜레쥬르 모란역,,"카페,디저트>베이커리",,,"경기도 성남시 중원구 성남동 3502 102, 103호 뚜레쥬르 (모란역 4번 출구 앞)","경기도 성남시 중원구 성남대로 1132 102, 103호 뚜레쥬르 (모란역 4번 출구 앞)",323167,536906,경기도 성남시 중원구 성남동 베이커리,베이커리,경기도 성남시 중원구 성남동 뚜레쥬르 모란역,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20뚜레쥬르%20모란역&sm=hty&style=v5#/list,뚜레쥬르 모란역.jpg
블럭제빵소 성남동점,,"카페,디저트>베이커리",,,경기도 성남시 중원구 성남동 1404 센트럴푸르지오시티,경기도 성남시 중원구 광명로 89 센트럴푸르지오시티,323951,537332,경기도 성남시 중원구 성남동 베이커리,베이커리,경기도 성남시 중원구 성남동 블럭제빵소 성남동점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20블럭제빵소%20성남동점&sm=hty&style=v5#/list,블럭제빵소 성남동점.jpg
계란집딸들 분당점,https://www.instagram.com/egghouse_daughter_sn,"음식점>카페,디저트",,,경기도 성남시 중원구 여수동 216,경기도 성남시 중원구 성남대로997번길 25-5,322856,535534,경기도 성남시 중원구 성남동 브런치,"카페,디저트",경기도 성남시 중원구 성남동 계란집딸들 분당점,https://m.map.naver.com/search2/search.naver?query=경기도%20성남시%20중원구%20성남동%20계란집딸들%20분당점&sm=hty&style=v5#/list,계란집딸들 분당점.jpg
